d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
8158,10.0,1.0,1.0,1.0,59.0,236.0,0.15,6.59,35.81,1555.45,0.08,86.41,10.0,0.0,0.0,0.0,5.0,11.0,30.0,29.0,1.0,
8159,7.0,1.0,1.0,1.0,25.0,89.62,0.22,4.5,19.92,403.31,0.03,22.41,5.0,0.0,0.0,0.0,6.0,6.0,16.0,9.0,1.0,
8160,5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,3.0,0.0,0.0,0.0,6.0,5.0,7.0,5.0,1.0,
8161,4.0,1.0,1.0,1.0,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,False
8162,5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,3.0,0.0,0.0,0.0,6.0,5.0,7.0,5.0,1.0,False
8163,7.0,1.0,1.0,1.0,29.0,74.96,0.13,8.0,9.37,599.71,0.02,33.32,5.0,0.0,0.0,0.0,4.0,2.0,21.0,8.0,1.0,False
8164,113.0,19.0,8.0,15.0,327.0,1845.54,0.03,34.59,53.35,63844.18,0.62,3546.9,89.0,0.0,22.0,0.0,18.0,32.0,204.0,123.0,37.0,
8165,7.0,1.0,1.0,1.0,27.0,112.59,0.23,4.4,25.59,495.39,0.04,27.52,4.0,0.0,1.0,0.0,8.0,10.0,16.0,11.0,1.0,
8167,26.0,1.0,1.0,1.0,81.0,280.21,0.04,25.38,11.04,7110.43,0.09,395.02,15.0,0.0,7.0,0.0,7.0,4.0,52.0,29.0,1.0,False
8168,8.0,1.0,1.0,1.0,15.0,38.77,0.25,4.0,9.69,155.1,0.01,8.62,5.0,0.0,0.0,0.0,4.0,2.0,11.0,4.0,1.0,False
8169,6.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,2.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,1.0,
8170,7.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,3.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,1.0,
8171,9.0,1.0,1.0,1.0,15.0,38.77,0.25,4.0,9.69,155.1,0.01,8.62,5.0,0.0,1.0,0.0,4.0,2.0,11.0,4.0,1.0,False
8172,6.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,3.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,1.0,
8173,17.0,2.0,1.0,2.0,33.0,147.16,0.14,7.2,20.44,1059.56,0.05,58.86,10.0,1.0,4.0,0.0,12.0,10.0,21.0,12.0,3.0,
8175,25.0,2.0,1.0,2.0,52.0,238.42,0.09,11.23,21.24,2676.78,0.08,148.71,13.0,3.0,6.0,0.0,13.0,11.0,33.0,19.0,3.0,
8176,36.0,4.0,1.0,3.0,74.0,370.0,0.07,14.0,26.43,5180.0,0.12,287.78,26.0,0.0,7.0,0.0,16.0,16.0,46.0,28.0,7.0,
8177,16.0,2.0,1.0,1.0,32.0,142.7,0.1,9.63,14.83,1373.5,0.05,76.31,8.0,0.0,5.0,0.0,14.0,8.0,21.0,11.0,3.0,
8178,6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,False
8179,33.0,5.0,5.0,3.0,84.0,430.86,0.06,15.58,27.65,6714.23,0.14,373.01,21.0,2.0,5.0,0.0,17.0,18.0,51.0,33.0,9.0,
8180,17.0,2.0,1.0,2.0,31.0,133.98,0.15,6.72,19.93,900.64,0.04,50.04,9.0,3.0,3.0,0.0,11.0,9.0,20.0,11.0,3.0,False
8181,17.0,3.0,3.0,2.0,40.0,185.75,0.1,9.55,19.46,1773.11,0.06,98.51,9.0,3.0,3.0,0.0,14.0,11.0,25.0,15.0,5.0,
8182,27.0,2.0,1.0,2.0,57.0,285.0,0.16,6.14,46.44,1748.86,0.1,97.16,16.0,4.0,5.0,0.0,10.0,22.0,30.0,27.0,3.0,
8184,18.0,3.0,1.0,2.0,47.0,199.65,0.04,23.8,8.39,4751.73,0.07,263.99,13.0,0.0,2.0,0.0,14.0,5.0,30.0,17.0,5.0,
8185,20.0,3.0,1.0,1.0,46.0,205.13,0.07,14.44,14.2,2963.04,0.07,164.61,15.0,0.0,3.0,0.0,13.0,9.0,26.0,20.0,5.0,
8187,75.0,9.0,6.0,3.0,161.0,862.57,0.03,34.74,24.83,29962.81,0.29,1664.6,54.0,8.0,6.0,3.0,22.0,19.0,101.0,60.0,17.0,
8188,19.0,3.0,1.0,2.0,47.0,199.65,0.04,23.8,8.39,4751.73,0.07,263.99,13.0,0.0,3.0,0.0,14.0,5.0,30.0,17.0,5.0,False
8189,23.0,3.0,3.0,2.0,59.0,286.62,0.06,16.36,17.52,4690.16,0.1,260.56,18.0,0.0,3.0,0.0,18.0,11.0,39.0,20.0,5.0,False
8190,49.0,7.0,5.0,2.0,114.0,598.26,0.05,20.5,29.18,12264.41,0.2,681.36,35.0,3.0,6.0,1.0,19.0,19.0,73.0,41.0,13.0,
8193,12.0,2.0,1.0,2.0,27.0,108.0,0.1,10.5,10.29,1134.0,0.04,63.0,7.0,0.0,2.0,0.0,12.0,4.0,20.0,7.0,3.0,False
8194,62.0,7.0,4.0,5.0,143.0,780.7,0.06,16.81,46.44,13123.81,0.26,729.1,36.0,12.0,6.0,3.0,15.0,29.0,78.0,65.0,13.0,
8195,113.0,33.0,33.0,17.0,319.0,1906.75,0.02,44.0,43.34,83897.1,0.64,4660.95,64.0,19.0,20.0,4.0,24.0,39.0,176.0,143.0,59.0,
8197,22.0,5.0,3.0,3.0,47.0,218.26,0.07,13.36,16.32,2916.76,0.07,162.04,15.0,1.0,2.0,1.0,14.0,11.0,26.0,21.0,9.0,False
8198,60.0,7.0,6.0,4.0,166.0,889.35,0.05,21.35,41.66,18984.28,0.3,1054.68,37.0,8.0,11.0,0.0,15.0,26.0,92.0,74.0,13.0,False
8199,93.0,11.0,9.0,6.0,254.0,1475.07,0.04,25.06,58.85,36971.26,0.49,2053.96,58.0,17.0,11.0,3.0,17.0,39.0,139.0,115.0,21.0,
8201,80.0,13.0,6.0,6.0,243.0,1385.21,0.03,32.85,42.16,45510.75,0.46,2528.37,61.0,1.0,10.0,4.0,21.0,31.0,146.0,97.0,25.0,False
8202,57.0,14.0,12.0,6.0,158.0,877.63,0.03,29.92,29.33,26258.54,0.29,1458.81,40.0,6.0,5.0,0.0,22.0,25.0,90.0,68.0,27.0,
8204,8.0,2.0,1.0,1.0,15.0,49.83,0.17,5.83,8.54,290.67,0.02,16.14,4.0,1.0,1.0,0.0,7.0,3.0,10.0,5.0,3.0,
8205,55.0,17.0,16.0,16.0,143.0,755.81,0.05,18.75,40.31,14171.48,0.25,787.3,26.0,20.0,6.0,1.0,15.0,24.0,83.0,60.0,33.0,False
8206,55.0,17.0,16.0,16.0,142.0,750.53,0.05,18.75,40.03,14072.38,0.25,781.8,25.0,20.0,7.0,1.0,15.0,24.0,82.0,60.0,33.0,
8207,8.0,4.0,4.0,3.0,25.0,100.0,0.17,5.79,17.28,578.57,0.03,32.14,5.0,0.0,1.0,0.0,9.0,7.0,16.0,9.0,7.0,
8210,15.0,5.0,5.0,4.0,33.0,134.89,0.16,6.19,21.8,834.61,0.04,46.37,13.0,0.0,0.0,0.0,9.0,8.0,22.0,11.0,9.0,
8211,11.0,4.0,4.0,3.0,25.0,95.18,0.19,5.33,17.85,507.65,0.03,28.2,9.0,0.0,0.0,0.0,8.0,6.0,17.0,8.0,7.0,False
8212,12.0,4.0,4.0,3.0,29.0,116.0,0.17,5.79,20.05,671.14,0.04,37.29,10.0,0.0,0.0,0.0,9.0,7.0,20.0,9.0,7.0,
8213,12.0,4.0,4.0,3.0,28.0,112.0,0.17,5.79,19.36,648.0,0.04,36.0,10.0,0.0,0.0,0.0,9.0,7.0,19.0,9.0,7.0,
8214,7.0,3.0,3.0,2.0,21.0,82.04,0.19,5.25,15.63,430.73,0.03,23.93,4.0,0.0,1.0,0.0,9.0,6.0,14.0,7.0,5.0,False
8215,12.0,3.0,3.0,2.0,23.0,89.86,0.19,5.25,17.12,471.76,0.03,26.21,10.0,0.0,0.0,0.0,9.0,6.0,16.0,7.0,5.0,
8216,8.0,4.0,4.0,3.0,26.0,104.0,0.17,5.79,17.98,601.71,0.03,33.43,5.0,0.0,1.0,0.0,9.0,7.0,17.0,9.0,7.0,False
8217,11.0,3.0,3.0,1.0,23.0,94.01,0.11,9.17,10.26,861.77,0.03,47.88,6.0,0.0,1.0,0.0,11.0,6.0,13.0,10.0,5.0,
8218,7.0,3.0,3.0,2.0,18.0,66.61,0.21,4.8,13.88,319.72,0.02,17.76,4.0,0.0,1.0,0.0,8.0,5.0,12.0,6.0,5.0,
8219,7.0,2.0,1.0,1.0,15.0,53.77,0.29,3.5,15.36,188.21,0.02,10.46,4.0,0.0,1.0,0.0,7.0,5.0,10.0,5.0,3.0,
8220,12.0,4.0,4.0,3.0,25.0,95.18,0.19,5.33,17.85,507.65,0.03,28.2,10.0,0.0,0.0,0.0,8.0,6.0,17.0,8.0,7.0,False
8221,48.0,16.0,16.0,15.0,120.0,610.5,0.06,17.5,34.89,10683.67,0.2,593.54,24.0,17.0,4.0,1.0,14.0,20.0,70.0,50.0,31.0,
8222,46.0,4.0,3.0,3.0,129.0,691.12,0.05,20.9,33.07,14441.62,0.23,802.31,35.0,1.0,4.0,0.0,17.0,24.0,70.0,59.0,7.0,
8224,7.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,4.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,1.0,
8225,85.0,11.0,1.0,11.0,300.0,1710.13,0.04,23.67,72.26,40473.12,0.57,2248.51,57.0,6.0,17.0,2.0,13.0,39.0,158.0,142.0,21.0,False
8226,55.0,4.0,1.0,3.0,128.0,676.53,0.06,16.0,42.28,10824.5,0.23,601.36,22.0,12.0,19.0,0.0,13.0,26.0,64.0,64.0,7.0,
8227,76.0,9.0,1.0,9.0,258.0,1448.6,0.05,19.78,73.22,28658.69,0.48,1592.15,50.0,6.0,17.0,0.0,12.0,37.0,136.0,122.0,17.0,False
8229,74.0,10.0,4.0,8.0,186.0,1015.45,0.04,22.5,45.13,22847.72,0.34,1269.32,43.0,15.0,11.0,3.0,15.0,29.0,99.0,87.0,19.0,
8230,75.0,6.0,1.0,6.0,100.0,504.44,0.06,17.92,28.15,9037.87,0.17,502.1,36.0,7.0,30.0,0.0,15.0,18.0,57.0,43.0,11.0,False
8231,112.0,13.0,6.0,7.0,305.0,1779.03,0.03,36.76,48.4,65391.43,0.59,3632.86,61.0,25.0,19.0,1.0,20.0,37.0,169.0,136.0,25.0,False
8232,20.0,3.0,1.0,3.0,39.0,168.56,0.12,8.56,19.7,1442.08,0.06,80.12,14.0,0.0,4.0,0.0,11.0,9.0,25.0,14.0,5.0,False
8233,7.0,2.0,1.0,1.0,11.0,33.0,0.4,2.5,13.2,82.5,0.01,4.58,5.0,0.0,0.0,0.0,4.0,4.0,6.0,5.0,3.0,False
8234,43.0,3.0,1.0,2.0,67.0,318.58,0.08,12.4,25.69,3950.36,0.11,219.46,20.0,19.0,1.0,0.0,12.0,15.0,36.0,31.0,5.0,False
8236,16.0,1.0,1.0,1.0,65.0,289.86,0.11,8.86,32.72,2567.36,0.1,142.63,10.0,0.0,4.0,0.0,8.0,14.0,34.0,31.0,1.0,
8237,25.0,3.0,1.0,3.0,51.0,236.84,0.1,9.75,24.29,2309.16,0.08,128.28,17.0,0.0,6.0,0.0,13.0,12.0,33.0,18.0,5.0,False
8239,22.0,3.0,1.0,1.0,54.0,247.59,0.08,12.41,19.95,3072.34,0.08,170.69,14.0,1.0,5.0,0.0,13.0,11.0,33.0,21.0,5.0,
8240,25.0,3.0,1.0,1.0,83.0,399.01,0.06,16.03,24.89,6397.47,0.13,355.41,18.0,0.0,4.0,1.0,13.0,15.0,46.0,37.0,5.0,
8241,24.0,3.0,1.0,1.0,57.0,261.33,0.08,12.5,20.91,3266.79,0.09,181.49,16.0,0.0,5.0,1.0,12.0,12.0,32.0,25.0,5.0,False
8244,14.0,2.0,1.0,1.0,44.0,146.16,0.05,18.67,7.83,2728.41,0.05,151.58,11.0,0.0,0.0,1.0,7.0,3.0,28.0,16.0,3.0,
8246,29.0,5.0,1.0,4.0,59.0,283.63,0.13,7.5,37.82,2127.25,0.09,118.18,22.0,0.0,5.0,0.0,10.0,18.0,32.0,27.0,9.0,
8247,19.0,4.0,1.0,2.0,50.0,232.19,0.11,9.21,25.22,2138.11,0.08,118.78,17.0,0.0,0.0,0.0,13.0,12.0,33.0,17.0,5.0,False
8248,16.0,4.0,1.0,4.0,57.0,257.83,0.12,8.46,30.47,2181.75,0.09,121.21,13.0,0.0,1.0,0.0,10.0,13.0,35.0,22.0,7.0,
8249,5.0,1.0,1.0,1.0,10.0,33.22,0.29,3.5,9.49,116.27,0.01,6.46,2.0,0.0,1.0,0.0,7.0,3.0,7.0,3.0,1.0,
8250,28.0,9.0,1.0,8.0,102.0,495.51,0.11,9.23,53.71,4571.12,0.17,253.95,18.0,0.0,8.0,0.0,9.0,20.0,61.0,41.0,17.0,
8251,17.0,9.0,1.0,1.0,75.0,375.0,0.14,7.0,53.57,2625.0,0.13,145.83,14.0,0.0,1.0,0.0,14.0,18.0,57.0,18.0,10.0,False
8252,5.0,1.0,1.0,1.0,12.0,33.69,0.2,5.0,6.74,168.44,0.01,9.36,3.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,1.0,
8253,5.0,1.0,1.0,1.0,15.0,42.11,0.16,6.25,6.74,263.19,0.01,14.62,3.0,0.0,0.0,0.0,5.0,2.0,10.0,5.0,1.0,False
8255,25.0,4.0,1.0,4.0,82.0,385.44,0.07,15.0,25.7,5781.54,0.13,321.2,17.0,0.0,3.0,0.0,13.0,13.0,52.0,30.0,7.0,
8257,90.0,11.0,8.0,8.0,223.0,1231.75,0.04,23.71,51.95,29204.5,0.41,1622.47,61.0,16.0,9.0,0.0,15.0,31.0,125.0,98.0,21.0,
8259,4.0,1.0,1.0,1.0,12.0,33.69,0.2,5.0,6.74,168.44,0.01,9.36,2.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,1.0,
8260,10.0,1.0,1.0,1.0,24.0,83.03,0.19,5.4,15.38,448.34,0.03,24.91,6.0,0.0,2.0,0.0,6.0,5.0,15.0,9.0,1.0,
8261,20.0,4.0,1.0,4.0,69.0,320.43,0.08,12.0,26.7,3845.11,0.11,213.62,13.0,0.0,3.0,0.0,12.0,13.0,43.0,26.0,7.0,False
8262,33.0,5.0,4.0,3.0,89.0,432.36,0.07,14.62,29.56,6323.27,0.14,351.29,27.0,0.0,2.0,0.0,13.0,16.0,53.0,36.0,9.0,
8263,9.0,1.0,1.0,1.0,21.0,77.71,0.33,3.0,25.9,233.13,0.03,12.95,6.0,0.0,1.0,0.0,6.0,7.0,14.0,7.0,1.0,False
8265,17.0,3.0,1.0,3.0,51.0,236.84,0.1,10.29,23.01,2437.44,0.08,135.41,13.0,0.0,2.0,0.0,13.0,12.0,32.0,19.0,5.0,
8267,20.0,3.0,1.0,3.0,51.0,236.84,0.1,10.29,23.01,2437.44,0.08,135.41,15.0,0.0,3.0,0.0,13.0,12.0,32.0,19.0,5.0,False
8268,15.0,2.0,1.0,2.0,36.0,155.59,0.17,5.73,27.17,891.1,0.05,49.51,10.0,0.0,3.0,0.0,9.0,11.0,22.0,14.0,3.0,
8269,20.0,3.0,1.0,3.0,65.0,315.77,0.07,13.54,23.32,4275.02,0.11,237.5,15.0,0.0,3.0,0.0,16.0,13.0,43.0,22.0,5.0,
8270,20.0,3.0,1.0,3.0,51.0,236.84,0.1,10.29,23.01,2437.44,0.08,135.41,15.0,0.0,3.0,0.0,13.0,12.0,32.0,19.0,5.0,
8271,15.0,2.0,1.0,2.0,39.0,168.56,0.16,6.14,27.47,1034.31,0.06,57.46,10.0,0.0,3.0,0.0,9.0,11.0,24.0,15.0,3.0,
8273,79.0,18.0,12.0,8.0,269.0,1607.89,0.03,31.34,51.31,50387.2,0.54,2799.29,59.0,5.0,12.0,0.0,23.0,40.0,160.0,109.0,35.0,
8275,92.0,16.0,7.0,9.0,278.0,1648.74,0.03,36.97,44.59,60959.0,0.55,3386.61,61.0,16.0,13.0,0.0,24.0,37.0,164.0,114.0,31.0,False
8276,36.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
8277,45.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
8279,9.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
8280,34.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
8281,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
8282,18.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
8284,32.0,5.0,3.0,1.0,73.0,339.0,0.05,21.75,15.59,7373.28,0.11,409.63,25.0,1.0,3.0,0.0,15.0,10.0,44.0,29.0,9.0,
8285,52.0,8.0,1.0,6.0,128.0,690.22,0.05,21.08,32.74,14549.77,0.23,808.32,39.0,4.0,4.0,1.0,17.0,25.0,66.0,62.0,15.0,
8286,27.0,5.0,1.0,2.0,100.0,524.79,0.06,16.36,32.07,8587.52,0.17,477.08,15.0,4.0,5.0,1.0,16.0,22.0,55.0,45.0,9.0,False
8287,99.0,12.0,5.0,4.0,201.0,1097.35,0.02,41.5,26.44,45539.85,0.37,2529.99,44.0,20.0,27.0,2.0,22.0,22.0,118.0,83.0,23.0,
8288,103.0,12.0,6.0,4.0,179.0,999.71,0.03,35.42,28.22,35409.67,0.33,1967.2,47.0,19.0,30.0,2.0,23.0,25.0,102.0,77.0,23.0,
8292,56.0,8.0,6.0,3.0,129.0,681.82,0.04,28.47,23.95,19411.73,0.23,1078.43,29.0,7.0,13.0,4.0,22.0,17.0,85.0,44.0,15.0,
8293,56.0,7.0,5.0,2.0,101.0,513.83,0.05,21.94,23.42,11272.23,0.17,626.23,28.0,6.0,16.0,4.0,18.0,16.0,62.0,39.0,13.0,
8294,68.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False
8295,25.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
8297,64.0,4.0,1.0,4.0,219.0,1180.92,0.04,28.31,41.72,33429.05,0.39,1857.17,50.0,0.0,14.0,0.0,16.0,26.0,127.0,92.0,7.0,
8298,15.0,4.0,3.0,2.0,28.0,122.98,0.12,8.13,15.14,999.25,0.04,55.51,9.0,3.0,1.0,0.0,13.0,8.0,18.0,10.0,7.0,
8299,62.0,29.0,29.0,11.0,268.0,1504.74,0.02,49.48,30.41,74453.39,0.5,4136.3,49.0,0.0,5.0,5.0,25.0,24.0,173.0,95.0,57.0,
8300,30.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False
8301,94.0,17.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,False
8304,75.0,9.0,7.0,5.0,292.0,1731.78,0.04,28.26,61.29,48932.72,0.58,2718.48,65.0,1.0,9.0,0.0,18.0,43.0,157.0,135.0,17.0,
8305,47.0,5.0,4.0,3.0,122.0,586.5,0.03,29.42,19.93,17256.56,0.2,958.7,29.0,7.0,7.0,0.0,15.0,13.0,71.0,51.0,9.0,False
8306,21.0,2.0,1.0,2.0,57.0,276.9,0.12,8.53,32.46,2362.35,0.09,131.24,12.0,3.0,4.0,0.0,13.0,16.0,36.0,21.0,3.0,
8307,24.0,6.0,6.0,3.0,55.0,241.58,0.05,19.5,12.39,4710.76,0.08,261.7,12.0,4.0,3.0,0.0,13.0,8.0,31.0,24.0,11.0,
8308,17.0,2.0,1.0,2.0,33.0,134.89,0.19,5.25,25.69,708.15,0.04,39.34,11.0,0.0,4.0,0.0,7.0,10.0,18.0,15.0,3.0,
8309,21.0,2.0,1.0,2.0,82.0,398.35,0.11,9.47,42.05,3773.88,0.13,209.66,14.0,0.0,5.0,0.0,10.0,19.0,46.0,36.0,3.0,False
8310,10.0,2.0,1.0,2.0,27.0,105.49,0.11,9.0,11.72,949.37,0.04,52.74,7.0,0.0,1.0,0.0,9.0,6.0,15.0,12.0,3.0,
8311,13.0,2.0,1.0,1.0,32.0,125.02,0.1,10.5,11.91,1312.72,0.04,72.93,9.0,0.0,2.0,0.0,9.0,6.0,18.0,14.0,3.0,
8312,11.0,2.0,1.0,2.0,27.0,102.8,0.09,10.8,9.52,1110.22,0.03,61.68,8.0,0.0,1.0,0.0,9.0,5.0,15.0,12.0,3.0,False
8313,13.0,1.0,1.0,1.0,29.0,113.3,0.25,4.0,28.32,453.2,0.04,25.18,8.0,1.0,2.0,0.0,6.0,9.0,17.0,12.0,1.0,
8314,20.0,4.0,4.0,2.0,50.0,226.18,0.06,15.56,14.54,3518.33,0.08,195.46,15.0,0.0,3.0,0.0,14.0,9.0,30.0,20.0,7.0,False
8315,20.0,5.0,5.0,3.0,31.0,131.69,0.17,5.85,22.51,770.36,0.04,42.8,15.0,0.0,3.0,0.0,9.0,10.0,18.0,13.0,9.0,
8316,7.0,1.0,1.0,1.0,13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,4.0,0.0,1.0,0.0,7.0,5.0,8.0,5.0,1.0,
8319,33.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,
8320,127.0,23.0,6.0,9.0,558.0,3442.82,0.02,64.29,53.55,221324.02,1.15,12295.78,102.0,7.0,16.0,0.0,30.0,42.0,378.0,180.0,45.0,
8321,28.0,4.0,1.0,4.0,93.0,501.49,0.1,10.46,47.94,5246.31,0.17,291.46,17.0,3.0,6.0,0.0,16.0,26.0,59.0,34.0,7.0,
8322,69.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,
8323,100.0,15.0,6.0,6.0,305.0,1933.65,0.05,21.3,90.79,41183.72,0.64,2287.98,79.0,9.0,12.0,0.0,19.0,62.0,166.0,139.0,29.0,
8324,5.0,2.0,1.0,1.0,18.0,66.61,0.21,4.8,13.88,319.72,0.02,17.76,3.0,0.0,0.0,0.0,8.0,5.0,12.0,6.0,3.0,
8325,11.0,3.0,1.0,1.0,32.0,140.55,0.14,7.15,19.66,1004.96,0.05,55.83,7.0,0.0,2.0,0.0,11.0,10.0,19.0,13.0,5.0,
8326,17.0,5.0,5.0,2.0,55.0,252.17,0.05,19.0,13.27,4791.29,0.08,266.18,13.0,0.0,2.0,0.0,16.0,8.0,36.0,19.0,9.0,
8327,11.0,5.0,5.0,1.0,41.0,170.97,0.11,9.5,18.0,1624.19,0.06,90.23,10.0,0.0,1.0,0.0,9.0,9.0,22.0,19.0,9.0,
8328,8.0,1.0,1.0,1.0,18.0,66.61,0.33,3.0,22.2,199.82,0.02,11.1,5.0,0.0,1.0,0.0,6.0,7.0,11.0,7.0,1.0,
8329,7.0,1.0,1.0,1.0,11.0,33.0,0.67,1.5,22.0,49.5,0.01,2.75,4.0,0.0,1.0,0.0,3.0,5.0,6.0,5.0,1.0,False
8330,18.0,3.0,1.0,2.0,43.0,202.12,0.11,9.5,21.28,1920.13,0.07,106.67,14.0,0.0,2.0,0.0,13.0,13.0,24.0,19.0,5.0,
8331,10.0,2.0,1.0,1.0,19.0,70.31,0.19,5.25,13.39,369.12,0.02,20.51,7.0,0.0,1.0,0.0,7.0,6.0,10.0,9.0,3.0,
8332,5.0,1.0,1.0,1.0,11.0,34.87,0.32,3.12,11.16,108.97,0.01,6.05,3.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,1.0,
8333,10.0,2.0,1.0,1.0,19.0,68.11,0.16,6.3,10.81,429.12,0.02,23.84,7.0,0.0,1.0,0.0,7.0,5.0,10.0,9.0,3.0,False
8334,22.0,3.0,1.0,1.0,58.0,265.93,0.1,9.64,27.58,2564.3,0.09,142.46,18.0,0.0,2.0,0.0,10.0,14.0,31.0,27.0,5.0,
8337,22.0,1.0,1.0,1.0,58.0,272.63,0.14,7.19,37.93,1959.5,0.09,108.86,14.0,0.0,6.0,0.0,10.0,16.0,35.0,23.0,1.0,
8338,22.0,1.0,1.0,1.0,58.0,272.63,0.14,7.19,37.93,1959.5,0.09,108.86,14.0,0.0,6.0,0.0,10.0,16.0,35.0,23.0,1.0,False
8340,21.0,2.0,1.0,2.0,69.0,341.84,0.07,13.87,24.65,4740.18,0.11,263.34,17.0,0.0,4.0,0.0,16.0,15.0,43.0,26.0,3.0,
8342,32.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,False
8343,33.0,1.0,1.0,1.0,84.0,430.86,0.13,7.79,55.3,3357.12,0.14,186.51,21.0,0.0,7.0,0.0,11.0,24.0,50.0,34.0,1.0,
8345,31.0,1.0,1.0,1.0,82.0,417.17,0.13,7.89,52.86,3292.03,0.14,182.89,20.0,0.0,7.0,0.0,11.0,23.0,49.0,33.0,1.0,
8346,79.0,4.0,1.0,3.0,335.0,1731.92,0.02,53.65,32.28,92912.68,0.58,5161.82,53.0,5.0,19.0,0.0,19.0,17.0,239.0,96.0,7.0,False
8348,94.0,5.0,1.0,3.0,365.0,2016.1,0.02,47.69,42.27,96152.47,0.67,5341.8,75.0,0.0,17.0,0.0,20.0,26.0,241.0,124.0,9.0,False
8349,17.0,1.0,1.0,1.0,49.0,227.55,0.19,5.34,42.58,1215.96,0.08,67.55,11.0,0.0,4.0,0.0,9.0,16.0,30.0,19.0,1.0,
8350,16.0,1.0,1.0,1.0,43.0,163.72,0.09,10.8,15.16,1768.14,0.05,98.23,7.0,0.0,7.0,0.0,9.0,5.0,31.0,12.0,1.0,
8351,65.0,7.0,4.0,3.0,214.0,1138.89,0.02,47.67,23.89,54287.21,0.38,3015.96,44.0,5.0,14.0,0.0,22.0,18.0,136.0,78.0,13.0,
8352,18.0,1.0,1.0,1.0,49.0,186.56,0.08,12.6,14.81,2350.66,0.06,130.59,8.0,0.0,8.0,0.0,9.0,5.0,35.0,14.0,1.0,
8353,44.0,7.0,1.0,7.0,182.0,910.0,0.05,22.17,41.05,20171.67,0.3,1120.65,36.0,0.0,6.0,0.0,14.0,18.0,125.0,57.0,13.0,
