d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
10009,29.0,7.0,3.0,6.0,112.0,587.77,0.04,22.5,26.12,13224.78,0.2,734.71,23.0,0.0,4.0,0.0,18.0,20.0,62.0,50.0,13.0,false
10010,34.0,34.0,34.0,34.0,266.0,1415.63,0.06,17.64,80.26,24968.83,0.47,1387.16,26.0,3.0,3.0,0.0,11.0,29.0,173.0,93.0,67.0,false
10011,89.0,112.0,112.0,112.0,864.0,5636.36,0.05,20.44,275.77,115197.41,1.88,6399.86,78.0,4.0,5.0,0.0,11.0,81.0,563.0,301.0,223.0,false
10012,70.0,9.0,5.0,8.0,246.0,1240.92,0.02,52.71,23.54,65403.83,0.41,3633.55,65.0,1.0,2.0,0.0,16.0,17.0,134.0,112.0,17.0,false
10013,37.0,2.0,1.0,2.0,142.0,728.36,0.1,9.78,74.49,7121.72,0.24,395.65,32.0,0.0,2.0,1.0,8.0,27.0,76.0,66.0,3.0,false
10014,52.0,9.0,4.0,8.0,197.0,1055.44,0.03,28.8,36.65,30396.61,0.35,1688.7,48.0,0.0,2.0,0.0,16.0,25.0,107.0,90.0,17.0,false
10015,11.0,5.0,3.0,3.0,32.0,140.55,0.1,9.75,14.42,1370.4,0.05,76.13,8.0,0.0,1.0,0.0,13.0,8.0,20.0,12.0,9.0,false
10016,10.0,4.0,3.0,2.0,24.0,98.1,0.12,8.25,11.89,809.32,0.03,44.96,7.0,0.0,1.0,0.0,11.0,6.0,15.0,9.0,7.0,false
10017,11.0,1.0,1.0,1.0,25.0,95.18,0.36,2.78,34.27,264.4,0.03,14.69,7.0,0.0,2.0,0.0,5.0,9.0,15.0,10.0,1.0,false
10018,133.0,16.0,11.0,7.0,451.0,2898.25,0.02,43.55,66.55,126218.59,0.97,7012.14,92.0,19.0,18.0,4.0,26.0,60.0,250.0,201.0,30.0,false
10019,22.0,3.0,1.0,3.0,65.0,309.07,0.07,15.08,20.5,4659.79,0.1,258.88,18.0,0.0,2.0,0.0,14.0,13.0,37.0,28.0,5.0,false
10020,23.0,3.0,1.0,3.0,70.0,350.0,0.09,11.63,30.09,4071.05,0.12,226.17,20.0,0.0,3.0,0.0,13.0,19.0,36.0,34.0,5.0,false
10021,11.0,2.0,1.0,2.0,18.0,68.53,0.19,5.33,12.85,365.51,0.02,20.31,7.0,0.0,2.0,0.0,8.0,6.0,10.0,8.0,3.0,false
10022,12.0,2.0,1.0,1.0,42.0,159.91,0.13,7.88,20.31,1259.28,0.05,69.96,9.0,0.0,1.0,0.0,6.0,8.0,21.0,21.0,3.0,false
10023,9.0,2.0,1.0,2.0,14.0,46.51,0.19,5.25,8.86,244.16,0.02,13.56,6.0,0.0,1.0,0.0,6.0,4.0,7.0,7.0,3.0,false
10024,6.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3.0,0.0,1.0,0.0,4.0,5.0,6.0,5.0,1.0,false
10025,17.0,1.0,1.0,1.0,55.0,233.64,0.17,6.0,38.94,1401.82,0.08,77.88,14.0,0.0,1.0,0.0,6.0,13.0,29.0,26.0,1.0,false
10026,6.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3.0,0.0,1.0,0.0,4.0,5.0,6.0,5.0,1.0,false
10027,26.0,5.0,1.0,3.0,83.0,390.14,0.07,14.3,27.28,5578.95,0.13,309.94,23.0,0.0,1.0,0.0,11.0,15.0,44.0,39.0,9.0,false
10028,10.0,2.0,1.0,2.0,25.0,106.2,0.25,4.0,26.55,424.79,0.04,23.6,8.0,0.0,0.0,0.0,8.0,11.0,14.0,11.0,3.0,false
10029,7.0,2.0,1.0,2.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,0.0,0.0,0.0,5.0,3.0,6.0,3.0,3.0,false
10030,8.0,1.0,1.0,1.0,13.0,39.0,0.56,1.8,21.67,70.2,0.01,3.9,4.0,1.0,1.0,0.0,3.0,5.0,7.0,6.0,1.0,false
10031,8.0,2.0,1.0,2.0,21.0,77.71,0.19,5.25,14.8,407.97,0.03,22.67,6.0,0.0,0.0,0.0,7.0,6.0,12.0,9.0,3.0,false
10032,11.0,2.0,1.0,2.0,33.0,128.93,0.13,7.43,17.36,957.75,0.04,53.21,8.0,0.0,1.0,0.0,8.0,7.0,20.0,13.0,3.0,false
10033,18.0,3.0,1.0,3.0,29.0,120.93,0.25,4.0,30.23,483.71,0.04,26.87,13.0,1.0,2.0,0.0,8.0,10.0,19.0,10.0,5.0,false
10034,11.0,2.0,1.0,2.0,23.0,85.11,0.26,3.86,22.07,328.28,0.03,18.24,9.0,0.0,0.0,0.0,6.0,7.0,14.0,9.0,3.0,false
10035,57.0,9.0,1.0,9.0,112.0,596.06,0.14,6.97,85.55,4153.16,0.2,230.73,44.0,9.0,2.0,0.0,9.0,31.0,64.0,48.0,17.0,false
10036,63.0,13.0,6.0,5.0,180.0,982.7,0.03,28.75,34.18,28252.56,0.33,1569.59,47.0,3.0,9.0,2.0,20.0,24.0,111.0,69.0,25.0,false
10037,38.0,5.0,1.0,4.0,88.0,418.43,0.06,17.77,23.55,7435.18,0.14,413.07,22.0,7.0,7.0,0.0,14.0,13.0,55.0,33.0,9.0,false
10038,11.0,3.0,1.0,2.0,27.0,110.36,0.14,7.14,15.45,788.3,0.04,43.79,8.0,0.0,1.0,0.0,10.0,7.0,17.0,10.0,5.0,false
10039,8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0.0,4.0,9.0,11.0,9.0,1.0,false
10040,33.0,4.0,1.0,3.0,87.0,459.83,0.06,15.84,29.03,7284.13,0.15,404.67,24.0,3.0,4.0,0.0,17.0,22.0,46.0,41.0,7.0,false
10041,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,false
10042,31.0,6.0,4.0,5.0,95.0,461.51,0.05,18.28,25.24,8436.95,0.15,468.72,25.0,0.0,4.0,0.0,13.0,16.0,50.0,45.0,11.0,false
10043,16.0,5.0,1.0,4.0,27.0,105.49,0.29,3.5,30.14,369.2,0.04,20.51,14.0,0.0,0.0,0.0,7.0,8.0,19.0,8.0,9.0,false
10044,10.0,2.0,1.0,2.0,15.0,55.51,0.25,4.0,13.88,222.03,0.02,12.33,6.0,0.0,2.0,0.0,8.0,5.0,10.0,5.0,3.0,false
10045,15.0,2.0,1.0,2.0,24.0,93.77,0.25,3.94,23.81,369.2,0.03,20.51,11.0,0.0,2.0,0.0,7.0,8.0,15.0,9.0,3.0,false
10046,4.0,1.0,1.0,1.0,14.0,48.43,0.4,2.5,19.37,121.08,0.02,6.73,2.0,0.0,0.0,0.0,5.0,6.0,8.0,6.0,1.0,false
10047,11.0,3.0,1.0,3.0,40.0,169.92,0.11,9.0,18.88,1529.25,0.06,84.96,9.0,0.0,0.0,0.0,9.0,10.0,20.0,20.0,5.0,false
10048,62.0,9.0,9.0,9.0,115.0,612.02,0.14,6.97,87.84,4264.41,0.2,236.91,48.0,9.0,3.0,0.0,9.0,31.0,67.0,48.0,17.0,false
10049,32.0,6.0,4.0,5.0,95.0,451.71,0.06,15.47,29.2,6987.46,0.15,388.19,26.0,0.0,4.0,0.0,11.0,16.0,50.0,45.0,11.0,false
10050,8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0.0,4.0,9.0,11.0,9.0,1.0,false
10051,8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0.0,4.0,9.0,11.0,9.0,1.0,false
10052,5.0,1.0,1.0,1.0,19.0,65.73,0.13,8.0,8.22,525.83,0.02,29.21,3.0,0.0,0.0,0.0,8.0,3.0,13.0,6.0,1.0,false
10053,45.0,5.0,1.0,4.0,114.0,618.59,0.05,18.36,33.69,11357.39,0.21,630.97,35.0,3.0,5.0,0.0,18.0,25.0,63.0,51.0,9.0,false
10054,17.0,3.0,1.0,3.0,35.0,145.95,0.14,7.0,20.85,1021.63,0.05,56.76,14.0,1.0,0.0,0.0,9.0,9.0,21.0,14.0,5.0,false
10055,21.0,3.0,1.0,3.0,45.0,203.56,0.14,6.92,29.4,1409.26,0.07,78.29,15.0,1.0,3.0,0.0,10.0,13.0,27.0,18.0,5.0,false
10056,5.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,3.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,1.0,false
10057,27.0,4.0,1.0,4.0,62.0,284.27,0.11,8.93,31.84,2538.1,0.09,141.01,19.0,1.0,4.0,0.0,10.0,14.0,37.0,25.0,7.0,false
10058,11.0,3.0,3.0,2.0,24.0,101.95,0.13,7.71,13.22,786.47,0.03,43.69,7.0,0.0,2.0,0.0,12.0,7.0,15.0,9.0,5.0,false
10059,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,false
10060,4.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,2.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,1.0,false
10061,47.0,7.0,5.0,2.0,181.0,840.54,0.02,47.81,17.58,40188.22,0.28,2232.68,40.0,0.0,5.0,0.0,17.0,8.0,136.0,45.0,13.0,false
10062,11.0,1.0,1.0,1.0,34.0,132.83,0.13,7.5,17.71,996.26,0.04,55.35,7.0,0.0,2.0,0.0,9.0,6.0,24.0,10.0,1.0,false
10063,11.0,5.0,3.0,3.0,25.0,92.51,0.17,5.83,15.86,539.65,0.03,29.98,9.0,0.0,0.0,0.0,7.0,6.0,15.0,10.0,9.0,false
10064,12.0,1.0,1.0,1.0,30.0,111.01,0.12,8.17,13.59,906.61,0.04,50.37,8.0,0.0,2.0,0.0,7.0,6.0,16.0,14.0,1.0,false
10065,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,false
10066,20.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,false
10067,12.0,3.0,3.0,1.0,30.0,125.1,0.12,8.64,14.47,1081.2,0.04,60.07,8.0,0.0,2.0,0.0,11.0,7.0,19.0,11.0,5.0,false
10068,14.0,3.0,3.0,2.0,29.0,125.34,0.1,10.21,12.27,1280.22,0.04,71.12,10.0,0.0,2.0,0.0,13.0,7.0,18.0,11.0,5.0,false
10069,33.0,5.0,1.0,3.0,65.0,305.53,0.05,20.0,15.28,6110.57,0.1,339.48,26.0,0.0,5.0,0.0,16.0,10.0,40.0,25.0,9.0,false
10070,17.0,3.0,1.0,1.0,45.0,171.33,0.04,27.5,6.23,4711.6,0.06,261.76,14.0,0.0,1.0,0.0,11.0,3.0,30.0,15.0,5.0,false
10071,14.0,2.0,1.0,2.0,24.0,91.38,0.15,6.67,13.71,609.18,0.03,33.84,10.0,0.0,2.0,0.0,8.0,6.0,14.0,10.0,3.0,false
10072,6.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,3.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,1.0,false
10073,61.0,1.0,1.0,1.0,255.0,1153.51,0.01,79.69,14.48,91920.19,0.38,5106.68,43.0,2.0,13.0,0.0,15.0,8.0,170.0,85.0,1.0,false
10074,139.0,14.0,1.0,14.0,454.0,2575.28,0.02,51.8,49.72,133399.56,0.86,7411.09,120.0,9.0,7.0,0.0,21.0,30.0,306.0,148.0,27.0,false
10075,29.0,2.0,1.0,2.0,87.0,435.0,0.05,21.21,20.51,9228.21,0.15,512.67,17.0,4.0,5.0,0.0,18.0,14.0,54.0,33.0,3.0,false
10076,12.0,1.0,1.0,1.0,23.0,89.86,0.13,8.0,11.23,718.87,0.03,39.94,6.0,1.0,2.0,0.0,10.0,5.0,15.0,8.0,1.0,false
10077,10.0,1.0,1.0,1.0,34.0,136.0,0.09,10.83,12.55,1473.33,0.05,81.85,6.0,0.0,1.0,0.0,10.0,6.0,21.0,13.0,1.0,false
10078,21.0,2.0,1.0,2.0,57.0,242.13,0.07,15.0,16.14,3631.98,0.08,201.78,11.0,3.0,4.0,0.0,10.0,9.0,30.0,27.0,3.0,false
10079,16.0,1.0,1.0,1.0,63.0,257.51,0.1,10.5,24.52,2703.86,0.09,150.21,9.0,1.0,3.0,0.0,7.0,10.0,33.0,30.0,1.0,false
10080,42.0,2.0,1.0,2.0,171.0,739.05,0.02,65.33,11.31,48284.58,0.25,2682.48,28.0,3.0,8.0,0.0,14.0,6.0,115.0,56.0,3.0,false
10081,52.0,2.0,1.0,2.0,227.0,981.08,0.01,86.33,11.36,84699.71,0.33,4705.54,36.0,3.0,10.0,0.0,14.0,6.0,153.0,74.0,3.0,false
10082,42.0,2.0,1.0,2.0,171.0,739.05,0.02,65.33,11.31,48284.58,0.25,2682.48,28.0,3.0,8.0,0.0,14.0,6.0,115.0,56.0,3.0,false
10083,47.0,2.0,1.0,2.0,199.0,860.06,0.01,75.83,11.34,65221.5,0.29,3623.42,32.0,3.0,9.0,0.0,14.0,6.0,134.0,65.0,3.0,false
10084,52.0,2.0,1.0,2.0,227.0,981.08,0.01,86.33,11.36,84699.71,0.33,4705.54,36.0,3.0,10.0,0.0,14.0,6.0,153.0,74.0,3.0,false
10085,80.0,8.0,1.0,1.0,133.0,702.96,0.02,46.0,15.28,32336.09,0.23,1796.45,34.0,31.0,13.0,0.0,26.0,13.0,87.0,46.0,13.0,false
10086,117.0,10.0,1.0,1.0,181.0,1026.71,0.02,48.83,21.03,50129.07,0.34,2784.95,50.0,46.0,18.0,0.0,31.0,20.0,118.0,63.0,17.0,false
10087,155.0,11.0,5.0,5.0,267.0,1557.38,0.02,41.02,37.97,63876.98,0.52,3548.72,71.0,59.0,23.0,0.0,25.0,32.0,162.0,105.0,21.0,false
10088,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,false
10089,43.0,6.0,1.0,6.0,181.0,870.13,0.04,23.94,36.34,20831.97,0.29,1157.33,35.0,0.0,6.0,0.0,11.0,17.0,107.0,74.0,11.0,false
10090,21.0,3.0,1.0,3.0,58.0,272.63,0.09,11.57,23.56,3154.67,0.09,175.26,16.0,0.0,3.0,0.0,12.0,14.0,31.0,27.0,5.0,false
10091,6.0,1.0,1.0,1.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,3.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,1.0,false
10092,16.0,5.0,1.0,2.0,56.0,224.0,0.06,17.5,12.8,3920.0,0.07,217.78,11.0,1.0,1.0,0.0,10.0,6.0,35.0,21.0,9.0,false
10093,6.0,1.0,1.0,1.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,3.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,1.0,false
10094,16.0,5.0,1.0,2.0,56.0,224.0,0.06,17.5,12.8,3920.0,0.07,217.78,11.0,1.0,1.0,0.0,10.0,6.0,35.0,21.0,9.0,false
10095,46.0,6.0,1.0,2.0,83.0,346.1,0.05,20.0,17.31,6922.08,0.12,384.56,36.0,4.0,3.0,0.0,10.0,8.0,51.0,32.0,11.0,false
10096,18.0,5.0,1.0,1.0,54.0,186.81,0.06,17.5,10.67,3269.16,0.06,181.62,11.0,0.0,4.0,0.0,7.0,4.0,34.0,20.0,9.0,false
10097,15.0,5.0,1.0,2.0,55.0,220.0,0.06,17.5,12.57,3850.0,0.07,213.89,11.0,0.0,1.0,0.0,10.0,6.0,34.0,21.0,9.0,false
10098,12.0,2.0,1.0,2.0,23.0,85.11,0.16,6.42,13.26,546.12,0.03,30.34,8.0,0.0,2.0,0.0,7.0,6.0,12.0,11.0,3.0,false
10099,17.0,1.0,1.0,1.0,16.0,48.0,0.67,1.5,32.0,72.0,0.02,4.0,6.0,5.0,4.0,0.0,3.0,5.0,11.0,5.0,1.0,false
10100,20.0,3.0,1.0,3.0,48.0,217.13,0.11,8.85,24.55,1920.77,0.07,106.71,15.0,0.0,3.0,0.0,10.0,13.0,25.0,23.0,5.0,false
10101,21.0,3.0,1.0,3.0,52.0,238.42,0.11,8.93,26.7,2128.73,0.08,118.26,16.0,0.0,3.0,0.0,10.0,14.0,27.0,25.0,5.0,false
10102,8.0,1.0,1.0,1.0,13.0,36.5,0.67,1.5,24.33,54.74,0.01,3.04,5.0,0.0,1.0,0.0,3.0,4.0,9.0,4.0,1.0,false
10103,20.0,3.0,1.0,3.0,48.0,217.13,0.11,8.85,24.55,1920.77,0.07,106.71,15.0,0.0,3.0,0.0,10.0,13.0,25.0,23.0,5.0,false
10104,20.0,3.0,1.0,3.0,48.0,217.13,0.11,8.85,24.55,1920.77,0.07,106.71,15.0,0.0,3.0,0.0,10.0,13.0,25.0,23.0,5.0,false
10105,15.0,2.0,1.0,2.0,46.0,208.08,0.12,8.08,25.76,1680.68,0.07,93.37,10.0,0.0,3.0,0.0,10.0,13.0,25.0,21.0,3.0,false
10106,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,false
10107,9.0,3.0,3.0,1.0,19.0,72.34,0.11,8.75,8.27,632.97,0.02,35.17,4.0,0.0,1.0,0.0,10.0,4.0,12.0,7.0,5.0,false
10108,15.0,4.0,3.0,1.0,31.0,131.69,0.12,8.57,15.36,1128.74,0.04,62.71,10.0,0.0,3.0,0.0,12.0,7.0,21.0,10.0,7.0,false
10109,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,false
10110,7.0,2.0,1.0,2.0,10.0,30.0,0.3,3.33,9.0,100.0,0.01,5.56,5.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,3.0,false
10111,22.0,2.0,1.0,2.0,61.0,283.28,0.08,12.46,22.73,3530.05,0.09,196.11,12.0,0.0,8.0,0.0,12.0,13.0,34.0,27.0,3.0,false
10112,59.0,7.0,1.0,5.0,186.0,1070.41,0.06,16.35,65.48,17497.07,0.36,972.06,49.0,2.0,6.0,0.0,15.0,39.0,101.0,85.0,13.0,false
10113,40.0,4.0,1.0,3.0,126.0,675.05,0.06,17.92,37.67,12096.92,0.23,672.05,35.0,0.0,3.0,0.0,16.0,25.0,70.0,56.0,7.0,false
10114,54.0,11.0,8.0,7.0,146.0,777.0,0.03,30.5,25.48,23698.55,0.26,1316.59,43.0,1.0,8.0,0.0,20.0,20.0,85.0,61.0,21.0,false
10115,10.0,1.0,1.0,1.0,44.0,193.26,0.2,5.0,38.65,966.31,0.06,53.68,7.0,0.0,1.0,0.0,7.0,14.0,24.0,20.0,1.0,false
10116,10.0,1.0,1.0,1.0,42.0,184.48,0.21,4.75,38.84,876.27,0.06,48.68,7.0,0.0,1.0,0.0,7.0,14.0,23.0,19.0,1.0,false
10117,46.0,2.0,1.0,2.0,84.0,412.18,0.08,13.13,31.4,5409.85,0.14,300.55,19.0,15.0,10.0,0.0,14.0,16.0,54.0,30.0,3.0,false
10118,39.0,4.0,1.0,3.0,153.0,814.25,0.05,20.7,39.34,16855.08,0.27,936.39,35.0,0.0,1.0,0.0,15.0,25.0,84.0,69.0,7.0,false
10119,141.0,40.0,16.0,12.0,412.0,2525.26,0.02,45.76,55.19,115544.29,0.84,6419.13,119.0,7.0,13.0,0.0,23.0,47.0,225.0,187.0,79.0,false
10120,16.0,3.0,1.0,3.0,44.0,206.82,0.11,9.0,22.98,1861.37,0.07,103.41,13.0,0.0,1.0,0.0,13.0,13.0,26.0,18.0,5.0,false
10121,11.0,1.0,1.0,1.0,57.0,160.02,0.05,20.0,8.0,3200.38,0.05,177.8,9.0,0.0,0.0,0.0,5.0,2.0,41.0,16.0,1.0,false
10122,238.0,16.0,16.0,16.0,380.0,2166.17,0.03,34.26,63.23,74205.86,0.72,4122.55,147.0,51.0,37.0,0.0,15.0,37.0,211.0,169.0,31.0,false
10123,49.0,2.0,1.0,2.0,74.0,366.61,0.11,9.08,40.4,3326.99,0.12,184.83,22.0,13.0,12.0,0.0,11.0,20.0,41.0,33.0,3.0,false
10124,9.0,3.0,1.0,3.0,43.0,191.76,0.18,5.43,35.32,1040.96,0.06,57.83,7.0,0.0,0.0,0.0,8.0,14.0,24.0,19.0,5.0,false
10125,16.0,3.0,1.0,3.0,42.0,189.99,0.16,6.43,29.55,1221.36,0.06,67.85,13.0,0.0,1.0,0.0,9.0,14.0,22.0,20.0,5.0,false
10126,7.0,2.0,1.0,2.0,10.0,30.0,0.3,3.33,9.0,100.0,0.01,5.56,5.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,3.0,false
10127,38.0,7.0,1.0,3.0,111.0,594.69,0.07,15.29,38.9,9091.87,0.2,505.1,32.0,0.0,4.0,0.0,15.0,26.0,58.0,53.0,13.0,false
10128,176.0,25.0,1.0,22.0,760.0,4577.0,0.01,89.28,51.27,408630.26,1.53,22701.68,153.0,1.0,19.0,0.0,22.0,43.0,411.0,349.0,43.0,false
10129,19.0,4.0,3.0,2.0,55.0,264.4,0.09,11.54,22.92,3050.82,0.09,169.49,14.0,0.0,3.0,0.0,15.0,13.0,35.0,20.0,7.0,false
10130,18.0,1.0,1.0,1.0,58.0,281.76,0.22,4.57,61.64,1288.06,0.09,71.56,13.0,0.0,3.0,0.0,8.0,21.0,34.0,24.0,1.0,false
10131,21.0,2.0,1.0,2.0,32.0,121.84,0.09,10.8,11.28,1315.82,0.04,73.1,10.0,5.0,4.0,0.0,9.0,5.0,20.0,12.0,3.0,false
10132,104.0,24.0,1.0,10.0,365.0,2190.0,0.06,15.67,139.76,34316.89,0.73,1906.49,85.0,4.0,13.0,0.0,11.0,53.0,214.0,151.0,47.0,false
10133,16.0,2.0,1.0,2.0,44.0,201.74,0.26,3.91,51.57,789.15,0.07,43.84,13.0,0.0,1.0,0.0,7.0,17.0,25.0,19.0,3.0,false
10134,29.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,false
10135,29.0,5.0,5.0,2.0,108.0,578.62,0.04,23.74,24.38,13734.51,0.19,763.03,27.0,0.0,2.0,0.0,22.0,19.0,67.0,41.0,9.0,false
10136,24.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,false
10137,11.0,2.0,1.0,2.0,41.0,187.98,0.1,10.5,17.9,1973.83,0.06,109.66,8.0,0.0,0.0,0.0,14.0,10.0,26.0,15.0,3.0,false
10138,21.0,1.0,1.0,1.0,81.0,371.38,0.19,5.26,70.56,1954.64,0.12,108.59,19.0,0.0,0.0,0.0,5.0,19.0,41.0,40.0,1.0,false
10139,114.0,22.0,7.0,1.0,403.0,2418.0,0.01,80.29,30.11,194151.18,0.81,10786.18,67.0,32.0,11.0,4.0,30.0,34.0,221.0,182.0,43.0,false
10140,23.0,5.0,1.0,4.0,70.0,332.84,0.06,17.0,19.58,5658.32,0.11,314.35,17.0,0.0,4.0,0.0,17.0,10.0,50.0,20.0,9.0,false
10141,12.0,3.0,3.0,2.0,26.0,110.45,0.1,9.75,11.33,1076.85,0.04,59.82,7.0,1.0,2.0,0.0,13.0,6.0,17.0,9.0,5.0,false
10142,39.0,6.0,1.0,2.0,92.0,464.08,0.04,24.6,18.87,11416.47,0.15,634.25,31.0,1.0,5.0,0.0,18.0,15.0,51.0,41.0,11.0,false
10143,28.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,false
10144,16.0,1.0,1.0,1.0,42.0,171.67,0.13,7.88,21.8,1351.93,0.06,75.11,9.0,0.0,5.0,0.0,9.0,8.0,28.0,14.0,1.0,false
10145,107.0,1.0,1.0,1.0,465.0,2582.88,0.05,21.74,118.79,56161.17,0.86,3120.06,72.0,11.0,22.0,0.0,8.0,39.0,253.0,212.0,1.0,false
10146,23.0,4.0,1.0,4.0,50.0,222.97,0.08,12.0,18.58,2675.66,0.07,148.65,19.0,0.0,2.0,0.0,12.0,10.0,30.0,20.0,7.0,false
10147,109.0,20.0,1.0,20.0,384.0,1937.05,0.03,32.25,60.06,62469.78,0.65,3470.54,94.0,7.0,6.0,0.0,9.0,24.0,212.0,172.0,39.0,false
10148,11.0,2.0,1.0,2.0,20.0,76.15,0.15,6.67,11.42,507.65,0.03,28.2,7.0,1.0,1.0,0.0,8.0,6.0,10.0,10.0,3.0,false
10149,22.0,2.0,1.0,2.0,49.0,227.55,0.13,7.46,30.49,1698.49,0.08,94.36,13.0,0.0,6.0,1.0,11.0,14.0,30.0,19.0,3.0,false
10150,7.0,2.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,5.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,3.0,false
10151,12.0,1.0,1.0,1.0,33.0,122.11,0.2,5.0,24.42,610.57,0.04,33.92,7.0,2.0,1.0,0.0,5.0,8.0,17.0,16.0,1.0,false
10152,7.0,1.0,1.0,1.0,34.0,138.97,0.28,3.54,39.24,492.2,0.05,27.34,5.0,0.0,0.0,0.0,5.0,12.0,17.0,17.0,1.0,false
10153,65.0,5.0,3.0,4.0,291.0,1704.67,0.04,25.71,66.29,43834.43,0.57,2435.25,55.0,0.0,8.0,0.0,16.0,42.0,156.0,135.0,9.0,false
10154,75.0,6.0,5.0,4.0,321.0,1872.36,0.04,25.23,74.2,47244.37,0.62,2624.69,60.0,0.0,13.0,0.0,14.0,43.0,166.0,155.0,11.0,false
10155,60.0,4.0,1.0,4.0,235.0,1250.65,0.04,27.2,45.97,34022.4,0.42,1890.13,51.0,0.0,7.0,0.0,13.0,27.0,122.0,113.0,7.0,false
10156,24.0,2.0,1.0,2.0,82.0,406.24,0.08,12.32,32.99,5003.22,0.14,277.96,21.0,0.0,1.0,0.0,12.0,19.0,43.0,39.0,3.0,false
10157,33.0,2.0,1.0,2.0,104.0,533.45,0.09,10.77,49.53,5745.65,0.18,319.2,26.0,0.0,5.0,0.0,11.0,24.0,57.0,47.0,3.0,false
10158,68.0,10.0,1.0,5.0,265.0,1437.96,0.02,44.33,32.43,63749.57,0.48,3541.64,61.0,3.0,2.0,0.0,19.0,24.0,153.0,112.0,19.0,false
10159,11.0,1.0,1.0,1.0,12.0,36.0,0.3,3.33,10.8,120.0,0.01,6.67,3.0,4.0,0.0,0.0,5.0,3.0,8.0,4.0,1.0,false
10160,29.0,4.0,1.0,3.0,61.0,259.12,0.1,10.35,25.04,2681.93,0.09,149.0,20.0,4.0,3.0,0.0,9.0,10.0,38.0,23.0,7.0,false
10161,28.0,4.0,1.0,3.0,61.0,263.64,0.09,11.5,22.93,3031.83,0.09,168.44,19.0,4.0,3.0,0.0,10.0,10.0,38.0,23.0,7.0,false
10162,233.0,32.0,8.0,15.0,890.0,6058.55,0.02,58.45,103.66,354104.19,2.02,19672.45,200.0,11.0,19.0,0.0,27.0,85.0,522.0,368.0,63.0,false
